product|familia|YEAR|MONTH|price_mean|Volumen|YearMonth
JUDÍA BOBI|HORTALIZAS|2020|4|2.25|70514|2020-4
JUDÍA BOBI|HORTALIZAS|2020|5|1.97041666675|48696|2020-5
JUDÍA BOBI|HORTALIZAS|2020|6|2.35931623925|52758|2020-6
JUDÍA BOBI|HORTALIZAS|2020|7|2.1813104649333335|69028|2020-7
JUDÍA BOBI|HORTALIZAS|2020|8|2.6152894737|2724574|2020-8
JUDÍA BOBI|HORTALIZAS|2020|9|4.102571428599999|95574|2020-9
JUDÍA BOBI|HORTALIZAS|2020|10|4.3|64113|2020-10
JUDÍA BOBI|HORTALIZAS|2020|11|2.3553449326666667|61206|2020-11
JUDÍA FINA|HORTALIZAS|2018|1|3.531585039|45657|2018-1
JUDÍA FINA|HORTALIZAS|2018|2|3.2534930556|28575|2018-2
JUDÍA FINA|HORTALIZAS|2018|3|3.0668497475|50616|2018-3
JUDÍA FINA|HORTALIZAS|2018|4|3.2448852495000002|54197|2018-4
JUDÍA FINA|HORTALIZAS|2018|5|3.138112874777778|28825|2018-5
JUDÍA FINA|HORTALIZAS|2018|6|2.9178579721249998|40224|2018-6
JUDÍA FINA|HORTALIZAS|2018|7|2.6021556021250003|48912|2018-7
JUDÍA FINA|HORTALIZAS|2018|8|2.797857142857143|44699|2018-8
JUDÍA FINA|HORTALIZAS|2018|9|3.021736111125|37056|2018-9
JUDÍA FINA|HORTALIZAS|2018|10|2.9574038462|60317|2018-10
JUDÍA FINA|HORTALIZAS|2018|11|2.95|39907|2018-11
JUDÍA FINA|HORTALIZAS|2018|12|3.1275228758|31555|2018-12
JUDÍA FINA|HORTALIZAS|2019|1|3.5|61238|2019-1
JUDÍA FINA|HORTALIZAS|2019|2|3.5|35937|2019-2
JUDÍA FINA|HORTALIZAS|2019|3|3.5504093566666666|30277|2019-3
JUDÍA FINA|HORTALIZAS|2019|4|3.6|30727|2019-4
JUDÍA FINA|HORTALIZAS|2019|5|3.6|31280|2019-5
JUDÍA FINA|HORTALIZAS|2019|6|3.5999999999999996|37044|2019-6
JUDÍA FINA|HORTALIZAS|2019|7|3.6|61514|2019-7
JUDÍA FINA|HORTALIZAS|2019|8|3.6774749374285713|54001|2019-8
JUDÍA FINA|HORTALIZAS|2019|10|3.7|46601|2019-10
JUDÍA FINA|HORTALIZAS|2019|11|3.7|29856|2019-11
JUDÍA FINA|HORTALIZAS|2019|12|3.7584545855555556|29831|2019-12
JUDÍA FINA|HORTALIZAS|2020|1|3.6333333334285713|45917|2020-1
JUDÍA FINA|HORTALIZAS|2020|2|2.8|52132|2020-2
JUDÍA FINA|HORTALIZAS|2020|3|2.8|17956|2020-3
JUDÍA FINA|HORTALIZAS|2020|4|3.1987802841666664|11828|2020-4
JUDÍA FINA|HORTALIZAS|2020|5|3.5|13826|2020-5
JUDÍA FINA|HORTALIZAS|2020|6|3.5|22315|2020-6
JUDÍA FINA|HORTALIZAS|2020|7|3.5|21845|2020-7
JUDÍA FINA|HORTALIZAS|2020|8|3.5|25195|2020-8
JUDÍA FINA|HORTALIZAS|2020|9|3.5|23636|2020-9
JUDÍA FINA|HORTALIZAS|2020|10|3.5|29549|2020-10
JUDÍA FINA|HORTALIZAS|2020|11|3.7035383596666667|27254|2020-11
JUDÍA PERONA|HORTALIZAS|2018|1|2.853632204375|294290|2018-1
JUDÍA PERONA|HORTALIZAS|2018|2|2.804871794888889|349228|2018-2
JUDÍA PERONA|HORTALIZAS|2018|3|2.8078336466|404145|2018-3
JUDÍA PERONA|HORTALIZAS|2018|4|2.8417222223|445879|2018-4
JUDÍA PERONA|HORTALIZAS|2018|5|2.6675840031428573|276871|2018-5
JUDÍA PERONA|HORTALIZAS|2018|6|2.307090213727273|241927|2018-6
JUDÍA PERONA|HORTALIZAS|2018|7|2.3181471093076924|196461|2018-7
JUDÍA PERONA|HORTALIZAS|2018|8|2.736447811222222|131654|2018-8
JUDÍA PERONA|HORTALIZAS|2018|9|3.824035812727273|207660|2018-9
JUDÍA PERONA|HORTALIZAS|2018|10|3.0115699888000003|232046|2018-10
JUDÍA PERONA|HORTALIZAS|2018|11|3.963088118181818|303473|2018-11
JUDÍA PERONA|HORTALIZAS|2018|12|3.0359551865|384121|2018-12
JUDÍA PERONA|HORTALIZAS|2019|1|4.013222156727273|251469|2019-1
JUDÍA PERONA|HORTALIZAS|2019|2|5.4314113355555556|268948|2019-2
JUDÍA PERONA|HORTALIZAS|2019|3|3.3241921767142855|435842|2019-3
JUDÍA PERONA|HORTALIZAS|2019|4|2.3126785714|405323|2019-4
JUDÍA PERONA|HORTALIZAS|2019|5|2.6047979798333336|304568|2019-5
JUDÍA PERONA|HORTALIZAS|2019|6|4.0|197393|2019-6
JUDÍA PERONA|HORTALIZAS|2019|7|4.256736111066667|240288|2019-7
JUDÍA PERONA|HORTALIZAS|2019|8|4.233115079166667|124521|2019-8
JUDÍA PERONA|HORTALIZAS|2019|10|3.5094350855|270074|2019-10
JUDÍA PERONA|HORTALIZAS|2019|11|3.524463256083333|442889|2019-11
JUDÍA PERONA|HORTALIZAS|2019|12|3.046331534066667|344678|2019-12
JUDÍA PERONA|HORTALIZAS|2020|1|2.995372807|422353|2020-1
JUDÍA PERONA|HORTALIZAS|2020|2|3.2103030302727276|339216|2020-2
JUDÍA PERONA|HORTALIZAS|2020|3|3.1233331843000003|422265|2020-3
JUDÍA PERONA|HORTALIZAS|2020|4|3.74851641425|389490|2020-4
JUDÍA PERONA|HORTALIZAS|2020|5|2.936044494666667|346261|2020-5
JUDÍA PERONA|HORTALIZAS|2020|6|3.543474658833333|342063|2020-6
JUDÍA PERONA|HORTALIZAS|2020|7|1.8202335011538462|225990|2020-7
JUDÍA PERONA|HORTALIZAS|2020|8|3.3135714286666667|137300|2020-8
JUDÍA PERONA|HORTALIZAS|2020|9|5.403296703285714|228298|2020-9
JUDÍA PERONA|HORTALIZAS|2020|10|4.626298701333334|162452|2020-10
JUDÍA PERONA|HORTALIZAS|2020|11|3.5689153438888885|189862|2020-11
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|1|5.0|126436|2018-1
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|2|3.1202878993333334|117437|2018-2
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|3|2.980240429555556|100426|2018-3
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|4|2.9|175583|2018-4
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|5|2.9|182170|2018-5
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|6|2.8999999999999995|110129|2018-6
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|7|2.89251039525|125263|2018-7
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|8|2.95|104693|2018-8
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|9|2.917002319461538|76587|2018-9
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|10|2.670340054631579|130356|2018-10
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|11|2.5|197118|2018-11
JUDÍAS SIN DETERMINAR|HORTALIZAS|2018|12|2.5|136199|2018-12
JUDÍAS SIN DETERMINAR|HORTALIZAS|2019|1|3.4173222189230765|96941|2019-1
JUDÍAS SIN DETERMINAR|HORTALIZAS|2019|2|3.5|108003|2019-2
JUDÍAS SIN DETERMINAR|HORTALIZAS|2019|3|3.5|224134|2019-3
JUDÍAS SIN DETERMINAR|HORTALIZAS|2019|4|3.5|223586|2019-4
JUDÍAS SIN DETERMINAR|HORTALIZAS|2019|5|3.439157196875|184812|2019-5
JUDÍAS SIN DETERMINAR|HORTALIZAS|2019|6|2.8|126786|2019-6
JUDÍAS SIN DETERMINAR|HORTALIZAS|2019|7|2.6580865450714284|189324|2019-7
JUDÍAS SIN DETERMINAR|HORTALIZAS|2019|8|2.636190476222222|92130|2019-8
JUDÍAS SIN DETERMINAR|HORTALIZAS|2019|10|2.0|189932|2019-10
JUDÍAS SIN DETERMINAR|HORTALIZAS|2019|11|2.0|204412|2019-11
JUDÍAS SIN DETERMINAR|HORTALIZAS|2019|12|1.6|115499|2019-12
JUDÍAS SIN DETERMINAR|HORTALIZAS|2020|1|1.6|170521|2020-1
JUDÍAS SIN DETERMINAR|HORTALIZAS|2020|2|1.6|119359|2020-2
JUDÍAS SIN DETERMINAR|HORTALIZAS|2020|3|1.6|205179|2020-3
JUDÍAS SIN DETERMINAR|HORTALIZAS|2020|4|1.6|171078|2020-4
JUDÍAS SIN DETERMINAR|HORTALIZAS|2020|5|1.6000000000000003|154731|2020-5
JUDÍAS SIN DETERMINAR|HORTALIZAS|2020|6|1.6|94635|2020-6
JUDÍAS SIN DETERMINAR|HORTALIZAS|2020|7|1.6|83325|2020-7
JUDÍAS SIN DETERMINAR|HORTALIZAS|2020|8|1.6|74743|2020-8
JUDÍAS SIN DETERMINAR|HORTALIZAS|2020|9|1.6|142480|2020-9
JUDÍAS SIN DETERMINAR|HORTALIZAS|2020|10|1.6|230580|2020-10
JUDÍAS SIN DETERMINAR|HORTALIZAS|2020|11|1.6|122224|2020-11
KIWI|FRUTAS|2018|1|3.6714090909|3794400|2018-1
KIWI|FRUTAS|2018|2|3.764715315571429|3446955|2018-2
KIWI|FRUTAS|2018|3|3.905255699117647|4217300|2018-3
KIWI|FRUTAS|2018|4|4.600615079|4173077|2018-4
KIWI|FRUTAS|2018|5|3.6076898923000003|4147240|2018-5
KIWI|FRUTAS|2018|6|3.0024469461428573|3245583|2018-6
KIWI|FRUTAS|2018|7|2.8773913044|2066261|2018-7
KIWI|FRUTAS|2018|8|2.755307971|2461630|2018-8
KIWI|FRUTAS|2018|9|2.936853864714286|3645992|2018-9
KIWI|FRUTAS|2018|10|3.0413670953333334|3784011|2018-10
KIWI|FRUTAS|2018|11|3.1311688310714283|3769734|2018-11
KIWI|FRUTAS|2018|12|2.7124715258181817|4072893|2018-12
KIWI|FRUTAS|2019|1|2.9395639667499998|4680770|2019-1
KIWI|FRUTAS|2019|2|3.0780627836666667|3942183|2019-2
KIWI|FRUTAS|2019|3|4.1948392857000005|5693179|2019-3
KIWI|FRUTAS|2019|4|3.9287211569999996|4393382|2019-4
KIWI|FRUTAS|2019|5|3.335545890045454|5587086|2019-5
KIWI|FRUTAS|2019|6|3.1993762625909095|3906613|2019-6
KIWI|FRUTAS|2019|7|3.4443633540714282|2989907|2019-7
KIWI|FRUTAS|2019|8|3.59599358975|3693886|2019-8
KIWI|FRUTAS|2019|9|3.1358055007|3916431|2019-9
KIWI|FRUTAS|2019|10|3.2472391558|4264467|2019-10
KIWI|FRUTAS|2019|11|3.1297412281|5240995|2019-11
KIWI|FRUTAS|2019|12|3.1982071295|3754172|2019-12
KIWI|FRUTAS|2020|1|3.5369978261|5212336|2020-1
KIWI|FRUTAS|2020|2|3.5910200439375|5056062|2020-2
KIWI|FRUTAS|2020|3|4.8103638393125|4765809|2020-3
KIWI|FRUTAS|2020|4|5.051814875681818|5128428|2020-4
KIWI|FRUTAS|2020|5|3.660620089833333|5242679|2020-5
KIWI|FRUTAS|2020|6|3.7623284313333336|3843596|2020-6
KIWI|FRUTAS|2020|7|3.7659629629999998|3611788|2020-7
KIWI|FRUTAS|2020|8|3.8112083332499997|3139675|2020-8
KIWI|FRUTAS|2020|9|3.8020979023000003|4626484|2020-9
KIWI|FRUTAS|2020|10|3.438258380357143|5587747|2020-10
KIWI|FRUTAS|2020|11|3.557196969642857|4646938|2020-11
LAUREL|HORTALIZAS|2018|1|0.25|15490|2018-1
LAUREL|HORTALIZAS|2018|2|0.25|15805|2018-2
LAUREL|HORTALIZAS|2018|3|0.25|14675|2018-3
LAUREL|HORTALIZAS|2018|4|0.25|37900|2018-4
LAUREL|HORTALIZAS|2018|5|0.25|9940|2018-5
LAUREL|HORTALIZAS|2018|6|0.25666666660000004|10175|2018-6
LAUREL|HORTALIZAS|2018|7|0.33|8400|2018-7
LAUREL|HORTALIZAS|2018|8|0.33|24880|2018-8
LAUREL|HORTALIZAS|2018|9|0.33|15575|2018-9
LAUREL|HORTALIZAS|2018|10|0.33|18475|2018-10
LAUREL|HORTALIZAS|2018|11|0.33|9125|2018-11
LAUREL|HORTALIZAS|2018|12|0.37|11700|2018-12
LAUREL|HORTALIZAS|2019|1|0.4|6075|2019-1
LAUREL|HORTALIZAS|2019|2|0.419|5225|2019-2
LAUREL|HORTALIZAS|2019|3|0.42|10735|2019-3
LAUREL|HORTALIZAS|2019|4|0.42|16544|2019-4
LAUREL|HORTALIZAS|2019|5|0.42|15525|2019-5
LAUREL|HORTALIZAS|2019|6|0.378095238|8153|2019-6
LAUREL|HORTALIZAS|2019|7|0.37|6610|2019-7
LAUREL|HORTALIZAS|2019|8|0.37|18110|2019-8
LAUREL|HORTALIZAS|2019|9|0.37|10655|2019-9
LAUREL|HORTALIZAS|2019|10|0.3395|7625|2019-10
LAUREL|HORTALIZAS|2019|11|0.3|18095|2019-11
LAUREL|HORTALIZAS|2019|12|0.3|9565|2019-12
LAUREL|HORTALIZAS|2020|1|0.3|10678|2020-1
LAUREL|HORTALIZAS|2020|2|0.2956|9845|2020-2
LAUREL|HORTALIZAS|2020|3|0.28|16660|2020-3
LAUREL|HORTALIZAS|2020|4|0.28|7081|2020-4
LAUREL|HORTALIZAS|2020|5|0.28|8105|2020-5
LAUREL|HORTALIZAS|2020|6|0.28|4170|2020-6
LAUREL|HORTALIZAS|2020|7|0.28|5335|2020-7
LAUREL|HORTALIZAS|2020|8|0.28|1685|2020-8
LAUREL|HORTALIZAS|2020|9|0.28|14966|2020-9
LAUREL|HORTALIZAS|2020|10|0.3325|7035|2020-10
LAUREL|HORTALIZAS|2020|11|0.35|4475|2020-11
LECHUGA|HORTALIZAS|2018|1|0.4398953271060606|4241118|2018-1
LECHUGA|HORTALIZAS|2018|2|0.38700351244047615|4074521|2018-2
LECHUGA|HORTALIZAS|2018|3|0.361108547|4183599|2018-3
LECHUGA|HORTALIZAS|2018|4|0.4195229560752688|4822721|2018-4
LECHUGA|HORTALIZAS|2018|5|0.4913689119940476|4451696|2018-5
LECHUGA|HORTALIZAS|2018|6|0.46513943314062495|4481476|2018-6
LECHUGA|HORTALIZAS|2018|7|0.5135231094150944|3805463|2018-7
LECHUGA|HORTALIZAS|2018|8|0.542506104984|4028675|2018-8
LECHUGA|HORTALIZAS|2018|9|0.5543191732999999|4972902|2018-9
LECHUGA|HORTALIZAS|2018|10|0.5033441174405594|5078433|2018-10
LECHUGA|HORTALIZAS|2018|11|0.5081951770666667|4230511|2018-11
LECHUGA|HORTALIZAS|2018|12|0.53746605108|4624021|2018-12
LECHUGA|HORTALIZAS|2019|1|0.5965979433846154|4343035|2019-1
LECHUGA|HORTALIZAS|2019|2|0.5219103468580246|5485418|2019-2
LECHUGA|HORTALIZAS|2019|3|0.44264918655072466|5872503|2019-3
LECHUGA|HORTALIZAS|2019|4|0.4225876783555556|5576467|2019-4
LECHUGA|HORTALIZAS|2019|5|0.4167978180617284|5980485|2019-5
LECHUGA|HORTALIZAS|2019|6|0.4037542496436781|5123482|2019-6
LECHUGA|HORTALIZAS|2019|7|0.3923867851781609|5397224|2019-7
LECHUGA|HORTALIZAS|2019|8|0.4508581142388889|4506993|2019-8
LECHUGA|HORTALIZAS|2019|9|0.49782642895698925|4608554|2019-9
LECHUGA|HORTALIZAS|2019|10|0.5033482196927083|4670757|2019-10
LECHUGA|HORTALIZAS|2019|11|0.4750149652066667|3950694|2019-11
LECHUGA|HORTALIZAS|2019|12|0.4747908036794872|4678345|2019-12
LECHUGA|HORTALIZAS|2020|1|0.5503541046041667|4722174|2020-1
LECHUGA|HORTALIZAS|2020|2|0.48371524398245613|4749370|2020-2
LECHUGA|HORTALIZAS|2020|3|0.4197309820873016|4355620|2020-3
LECHUGA|HORTALIZAS|2020|4|0.4458217743333333|4054833|2020-4
LECHUGA|HORTALIZAS|2020|5|0.45373313860833336|4524822|2020-5
LECHUGA|HORTALIZAS|2020|6|0.4536928975793651|4647782|2020-6
LECHUGA|HORTALIZAS|2020|7|0.3981427382654321|4499174|2020-7
LECHUGA|HORTALIZAS|2020|8|0.42276400273015874|3918851|2020-8
LECHUGA|HORTALIZAS|2020|9|0.5141972154833333|5033361|2020-9
LECHUGA|HORTALIZAS|2020|10|0.49993858192857143|5005885|2020-10
LECHUGA|HORTALIZAS|2020|11|0.41569287590909093|3269097|2020-11
LECHUGA ICEBERG|HORTALIZAS|2018|1|0.46133928562500004|1952088|2018-1
LECHUGA ICEBERG|HORTALIZAS|2018|2|0.2742279942857143|1536304|2018-2
LECHUGA ICEBERG|HORTALIZAS|2018|3|0.24852380966666665|1902597|2018-3
LECHUGA ICEBERG|HORTALIZAS|2018|4|0.3120894737|1851357|2018-4
LECHUGA ICEBERG|HORTALIZAS|2018|5|0.4545454545|1925485|2018-5
LECHUGA ICEBERG|HORTALIZAS|2018|6|0.4072619049|2012183|2018-6
LECHUGA ICEBERG|HORTALIZAS|2018|7|0.42900826436363637|1822740|2018-7
LECHUGA ICEBERG|HORTALIZAS|2018|8|0.8079743867|1578569|2018-8
LECHUGA ICEBERG|HORTALIZAS|2018|9|0.8566434621538461|1471047|2018-9
LECHUGA ICEBERG|HORTALIZAS|2018|10|0.7089607006875|2160809|2018-10
LECHUGA ICEBERG|HORTALIZAS|2018|11|0.6461675823846154|2117728|2018-11
LECHUGA ICEBERG|HORTALIZAS|2018|12|0.343683774|1809697|2018-12
LECHUGA ICEBERG|HORTALIZAS|2019|1|0.4693473193846154|1987228|2019-1
LECHUGA ICEBERG|HORTALIZAS|2019|2|0.5293411765|2167739|2019-2
LECHUGA ICEBERG|HORTALIZAS|2019|3|0.3839682541|2676818|2019-3
LECHUGA ICEBERG|HORTALIZAS|2019|4|0.5772261904|2112459|2019-4
LECHUGA ICEBERG|HORTALIZAS|2019|5|0.5548768940000001|2201540|2019-5
LECHUGA ICEBERG|HORTALIZAS|2019|6|0.4624107142142857|1868418|2019-6
LECHUGA ICEBERG|HORTALIZAS|2019|7|0.5612999560833333|1790037|2019-7
LECHUGA ICEBERG|HORTALIZAS|2019|8|0.483430631875|1234763|2019-8
LECHUGA ICEBERG|HORTALIZAS|2019|9|0.6894934211000001|1600559|2019-9
LECHUGA ICEBERG|HORTALIZAS|2019|10|0.6177308659090909|2033089|2019-10
LECHUGA ICEBERG|HORTALIZAS|2019|11|0.578055555625|2599061|2019-11
LECHUGA ICEBERG|HORTALIZAS|2019|12|0.4193755222142857|3042246|2019-12
LECHUGA ICEBERG|HORTALIZAS|2020|1|0.7062727272|2509219|2020-1
LECHUGA ICEBERG|HORTALIZAS|2020|2|0.4938461538461538|2554362|2020-2
LECHUGA ICEBERG|HORTALIZAS|2020|3|0.4599090725555555|2244556|2020-3
LECHUGA ICEBERG|HORTALIZAS|2020|4|0.5|1555806|2020-4
LECHUGA ICEBERG|HORTALIZAS|2020|5|0.49511904766666665|1659173|2020-5
LECHUGA ICEBERG|HORTALIZAS|2020|6|0.6458625731|1646083|2020-6
LECHUGA ICEBERG|HORTALIZAS|2020|7|0.5601627038888889|1504849|2020-7
LECHUGA ICEBERG|HORTALIZAS|2020|8|0.5376984126666666|1352973|2020-8
LECHUGA ICEBERG|HORTALIZAS|2020|9|0.6055555555555556|1713904|2020-9
LECHUGA ICEBERG|HORTALIZAS|2020|10|0.6464021164444445|1639910|2020-10
LECHUGA ICEBERG|HORTALIZAS|2020|11|0.4080208335|1879276|2020-11
LECHUGA LARGA|HORTALIZAS|2018|1|0.3974504615555556|231520|2018-1
LECHUGA LARGA|HORTALIZAS|2018|2|0.5045238094285714|168141|2018-2
LECHUGA LARGA|HORTALIZAS|2018|3|0.310618235875|218117|2018-3
LECHUGA LARGA|HORTALIZAS|2018|4|0.35754545454545456|255135|2018-4
LECHUGA LARGA|HORTALIZAS|2018|5|0.47519784925|331212|2018-5
LECHUGA LARGA|HORTALIZAS|2018|6|0.565830707375|356578|2018-6
LECHUGA LARGA|HORTALIZAS|2018|7|0.430177517625|335317|2018-7
LECHUGA LARGA|HORTALIZAS|2018|8|0.4495757417142857|307576|2018-8
LECHUGA LARGA|HORTALIZAS|2018|9|0.562373584875|291646|2018-9
LECHUGA LARGA|HORTALIZAS|2018|10|0.699865929125|302893|2018-10
LECHUGA LARGA|HORTALIZAS|2018|11|0.6090826023333333|483288|2018-11
LECHUGA LARGA|HORTALIZAS|2018|12|0.6|237349|2018-12
LECHUGA LARGA|HORTALIZAS|2019|1|0.6540876622|275572|2019-1
LECHUGA LARGA|HORTALIZAS|2019|2|0.6009884559090909|255480|2019-2
LECHUGA LARGA|HORTALIZAS|2019|3|0.5153682282000001|286530|2019-3
LECHUGA LARGA|HORTALIZAS|2019|4|0.4777633284545455|270347|2019-4
LECHUGA LARGA|HORTALIZAS|2019|5|0.505231883|310704|2019-5
LECHUGA LARGA|HORTALIZAS|2019|6|0.573170518125|311907|2019-6
LECHUGA LARGA|HORTALIZAS|2019|7|0.5575994053333333|392154|2019-7
LECHUGA LARGA|HORTALIZAS|2019|8|0.560494204375|275159|2019-8
LECHUGA LARGA|HORTALIZAS|2019|9|0.532001411875|417973|2019-9
LECHUGA LARGA|HORTALIZAS|2019|10|0.5148949276|356246|2019-10
LECHUGA LARGA|HORTALIZAS|2019|11|0.4971742424|418970|2019-11
LECHUGA LARGA|HORTALIZAS|2019|12|0.523794055|262816|2019-12
LECHUGA LARGA|HORTALIZAS|2020|1|0.6549376415714285|254176|2020-1
LECHUGA LARGA|HORTALIZAS|2020|2|0.646906233375|227878|2020-2
LECHUGA LARGA|HORTALIZAS|2020|3|0.6421993747777778|275025|2020-3
LECHUGA LARGA|HORTALIZAS|2020|4|0.6448093882222222|276218|2020-4
LECHUGA LARGA|HORTALIZAS|2020|5|0.5983902464444444|297465|2020-5
LECHUGA LARGA|HORTALIZAS|2020|6|0.5252525252222222|290099|2020-6
LECHUGA LARGA|HORTALIZAS|2020|7|0.48465901255555555|280376|2020-7
LECHUGA LARGA|HORTALIZAS|2020|8|0.5217831374285714|241266|2020-8
LECHUGA LARGA|HORTALIZAS|2020|9|0.5365986394285714|326221|2020-9
LECHUGA LARGA|HORTALIZAS|2020|10|0.46084379914285717|257463|2020-10
LECHUGA LARGA|HORTALIZAS|2020|11|0.6156222286666666|204932|2020-11
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|1|0.6|1094390|2018-1
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|2|0.6|842153|2018-2
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|3|0.6|1027096|2018-3
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|4|0.6|1108340|2018-4
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|5|0.59632746485|1193238|2018-5
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|6|0.5166017314090909|1139986|2018-6
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|7|0.5|1183158|2018-7
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|8|0.5|1304917|2018-8
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|9|0.5|1129625|2018-9
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|10|0.5|1461804|2018-10
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|11|0.5977157034814815|1016363|2018-11
LECHUGA SIN DETERMINAR|HORTALIZAS|2018|12|0.6|1000649|2018-12
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|1|0.6346540759130435|1135136|2019-1
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|2|0.7|1012777|2019-2
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|3|0.7|1054977|2019-3
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|4|0.7|993659|2019-4
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|5|0.7|1296263|2019-5
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|6|0.7|1181577|2019-6
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|7|0.7|1258125|2019-7
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|8|0.69558638725|1451207|2019-8
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|9|0.6643322486470589|913669|2019-9
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|10|0.7|1516122|2019-10
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|11|0.7|937487|2019-11
LECHUGA SIN DETERMINAR|HORTALIZAS|2019|12|0.7|1244683|2019-12
LECHUGA SIN DETERMINAR|HORTALIZAS|2020|1|0.6958758039444444|885751|2020-1
LECHUGA SIN DETERMINAR|HORTALIZAS|2020|2|0.65|184887|2020-2
LECHUGA SIN DETERMINAR|HORTALIZAS|2020|3|0.5|567120|2020-3
LECHUGA SIN DETERMINAR|HORTALIZAS|2020|4|0.5|784445|2020-4
LECHUGA SIN DETERMINAR|HORTALIZAS|2020|5|0.5|891156|2020-5
LECHUGA SIN DETERMINAR|HORTALIZAS|2020|6|0.5|906435|2020-6
LECHUGA SIN DETERMINAR|HORTALIZAS|2020|7|0.5|838054|2020-7
LECHUGA SIN DETERMINAR|HORTALIZAS|2020|8|0.5|947024|2020-8
LECHUGA SIN DETERMINAR|HORTALIZAS|2020|9|0.5|1017701|2020-9
LECHUGA SIN DETERMINAR|HORTALIZAS|2020|10|0.5|950988|2020-10
LECHUGA SIN DETERMINAR|HORTALIZAS|2020|11|0.5412087913076923|821777|2020-11
LIMA|FRUTAS|2018|1|2.1583333334|172387|2018-1
LIMA|FRUTAS|2018|2|1.8004314193636366|228002|2018-2
LIMA|FRUTAS|2018|3|1.7213514957|246224|2018-3
LIMA|FRUTAS|2018|4|1.9496918767058824|340691|2018-4
LIMA|FRUTAS|2018|5|2.3294658317857144|403489|2018-5
LIMA|FRUTAS|2018|6|2.395627957|308340|2018-6
LIMA|FRUTAS|2018|7|2.0810715729333333|358221|2018-7
LIMA|FRUTAS|2018|8|1.8630557984375|440343|2018-8
LIMA|FRUTAS|2018|9|1.9989878542631576|300158|2018-9
LIMA|FRUTAS|2018|10|1.9536764705882352|218737|2018-10
LIMA|FRUTAS|2018|11|1.942608695652174|266854|2018-11
LIMA|FRUTAS|2018|12|2.067201889045455|326535|2018-12
LIMA|FRUTAS|2019|1|1.99580492425|153142|2019-1
LIMA|FRUTAS|2019|2|1.9775|158530|2019-2
LIMA|FRUTAS|2019|3|2.066666666666667|277258|2019-3
LIMA|FRUTAS|2019|4|2.1122272727272726|521107|2019-4
LIMA|FRUTAS|2019|5|2.0504444444|292575|2019-5
LIMA|FRUTAS|2019|6|1.9877345537894737|558928|2019-6
LIMA|FRUTAS|2019|7|2.0489743590000002|575854|2019-7
LIMA|FRUTAS|2019|8|2.0990625|326832|2019-8
LIMA|FRUTAS|2019|9|1.9524444445|271493|2019-9
LIMA|FRUTAS|2019|10|2.0876726343999996|299648|2019-10
LIMA|FRUTAS|2019|11|2.432916666625|164425|2019-11
LIMA|FRUTAS|2019|12|2.308901098923077|387969|2019-12
LIMA|FRUTAS|2020|1|2.02947368425|405544|2020-1
LIMA|FRUTAS|2020|2|1.9141970121666667|544085|2020-2
LIMA|FRUTAS|2020|3|1.8936250000000001|310960|2020-3
LIMA|FRUTAS|2020|4|1.8014999999999999|396310|2020-4
LIMA|FRUTAS|2020|5|2.30333333325|276216|2020-5
LIMA|FRUTAS|2020|6|2.037488980727273|404388|2020-6
LIMA|FRUTAS|2020|7|2.046937799|426902|2020-7
LIMA|FRUTAS|2020|8|2.94805654775|548566|2020-8
LIMA|FRUTAS|2020|9|5.3068055554999995|371273|2020-9
LIMA|FRUTAS|2020|10|3.611666666666667|338711|2020-10
LIMA|FRUTAS|2020|11|2.8225714286|248609|2020-11
LIMONE|FRUTAS|2018|1|1.0460317460000002|2880965|2018-1
