YEAR|MONTH|product|Volumen|Valor (miles de €)|Precio medio kg|Consumo per capita|Gasto per capita
2019|5|ESPARRAGOS|6254.74|15504.88|2.48|0.14|0.34
2019|5|VERDURAS DE HOJA|5101.34|11675.68|2.29|0.11|0.25
2019|5|BERENJENAS|5917.61|8184.87|1.38|0.13|0.18
2019|5|ZANAHORIAS|13126.71|12413.07|0.95|0.28|0.27
2019|5|CALABACINES|16727.5|20508.54|1.23|0.36|0.44
2019|5|OTR.HORTALIZAS/VERD.|36679.02|81396.88|2.22|0.8|1.76
2019|5|BROCOLI|5549.96|9011.15|1.62|0.12|0.2
2019|5|ALCACHOFAS|6753.87|10971.72|1.62|0.15|0.24
2019|5|APIO|1778.8|2580.13|1.45|0.04|0.06
2019|5|COLIFLOR|1896.22|2916.65|1.54|0.04|0.06
2019|5|VERD./HORT. IV GAMA|26386.09|70945.69|2.69|0.57|1.54
2019|5|PUERROS|3482.02|9659.86|2.77|0.08|0.21
2019|5|T.FRUTAS FRESCAS|370503.85|580001.11|1.57|8.03|12.57
2019|5|NARANJAS|80403.42|73674.84|0.92|1.74|1.6
2019|5|MANDARINAS|13654.12|20142.82|1.48|0.3|0.44
2019|5|LIMONES|9154.47|13579.38|1.48|0.2|0.29
2019|5|PLATANOS|54548.78|80933.72|1.48|1.18|1.75
2019|5|MANZANAS|39935.02|57560.96|1.44|0.87|1.25
2019|5|PERAS|17830.52|27484.85|1.54|0.39|0.6
2019|5|MELOCOTONES|5313.74|10829.8|2.04|0.12|0.23
2019|5|NECTARINAS|6630.02|11468.84|1.73|0.14|0.25
2019|5|ALBARICOQUES|10952.13|21357.2|1.95|0.24|0.46
2019|5|FRESONES|23639.81|55128.59|2.33|0.51|1.2
2019|5|MELONES|15759.3|23341.52|1.48|0.34|0.51
2019|5|SANDIAS|42600.56|42015.08|0.99|0.92|0.91
2019|5|CIRUELAS|1065.13|2570.94|2.41|0.02|0.06
2019|5|CEREZAS|7691.78|30447.44|3.96|0.17|0.66
2019|5|UVAS|2582.79|9495.15|3.68|0.06|0.21
2019|5|KIWI|10649.72|28694.3|2.69|0.23|0.62
2019|5|AGUACATE|5860.73|19998.81|3.41|0.13|0.43
2019|5|PIÑAS|7808.78|12424.36|1.59|0.17|0.27
2019|5|OTRAS FRUTAS FRESCAS|14423.03|38852.51|2.69|0.31|0.84
2019|5|POMELO|1239.11|2080.35|1.68|0.03|0.05
2019|5|CHIRIMOYAS|7.11|43.12|6.07|0.0|0.0
2019|5|MANGOS|2315.89|5150.7|2.22|0.05|0.11
2019|5|FRUTAS IV GAMA|17868.25|30287.99|1.7|0.39|0.66
2019|6|TOTAL PATATAS|101392.61|98681.52|0.97|2.2|2.14
2019|6|PATATAS FRESCAS|72504.11|66855.12|0.92|1.57|1.45
2019|6|PATATAS CONGELADAS|3160.06|3982.17|1.26|0.07|0.09
2019|6|PATATAS PROCESADAS|5145.69|27844.23|5.41|0.11|0.6
2019|6|PATATAS FRITAS|4407.35|26763.15|6.07|0.1|0.58
2019|6|T.HORTALIZAS FRESCAS|218983.07|400928.82|1.83|4.75|8.69
2019|6|TOMATES|59844.82|94387.51|1.58|1.3|2.05
2019|6|CEBOLLAS|26750.28|35809.58|1.34|0.58|0.78
2019|6|AJOS|2697.26|10311.1|3.82|0.06|0.22
2019|6|COLES|4056.14|4625.53|1.14|0.09|0.1
2019|6|PEPINOS|11938.75|14649.36|1.23|0.26|0.32
2019|6|JUDIAS VERDES|6284.49|19870.88|3.16|0.14|0.43
2019|6|PIMIENTOS|18234.67|37015.1|2.03|0.4|0.8
2019|6|CHAMPIÑONES|4468.85|16482.8|3.69|0.1|0.36
2019|6|LECHUGAS|17547.01|45469.6|2.59|0.38|0.99
2019|6|ESPARRAGOS|2862.48|7078.54|2.47|0.06|0.15
2019|6|VERDURAS DE HOJA|3803.09|9478.95|2.49|0.08|0.21
2019|6|BERENJENAS|5895.82|8399.68|1.42|0.13|0.18
2019|6|ZANAHORIAS|12206.94|11452.29|0.94|0.26|0.25
2019|6|CALABACINES|15205.99|19691.12|1.29|0.33|0.43
2019|6|OTR.HORTALIZAS/VERD.|27186.48|66206.78|2.44|0.59|1.44
2019|6|BROCOLI|3852.75|6861.76|1.78|0.08|0.15
2019|6|ALCACHOFAS|2393.5|4406.32|1.84|0.05|0.1
2019|6|APIO|2071.82|2919.83|1.41|0.04|0.06
2019|6|COLIFLOR|1384.2|2425.99|1.75|0.03|0.05
2019|6|VERD./HORT. IV GAMA|25948.55|66573.34|2.57|0.56|1.44
2019|6|PUERROS|3345.98|9179.96|2.74|0.07|0.2
2019|6|T.FRUTAS FRESCAS|396242.69|630230.22|1.59|8.59|13.66
2019|6|NARANJAS|55608.45|49338.22|0.89|1.21|1.07
2019|6|MANDARINAS|4721.62|6420.57|1.36|0.1|0.14
2019|6|LIMONES|8700.16|13595.69|1.56|0.19|0.29
2019|6|PLATANOS|45228.02|69167.49|1.53|0.98|1.5
2019|6|MANZANAS|28734.18|41704.53|1.45|0.62|0.9
2019|6|PERAS|12015.97|19404.43|1.61|0.26|0.42
2019|6|MELOCOTONES|18590.89|33486.16|1.8|0.4|0.73
2019|6|NECTARINAS|12483.46|21877.82|1.75|0.27|0.47
2019|6|ALBARICOQUES|16764.97|33002.52|1.97|0.36|0.72
2019|6|FRESONES|4784.95|15951.25|3.33|0.1|0.35
2019|6|MELONES|38962.76|50253.69|1.29|0.84|1.09
2019|6|SANDIAS|81424.87|70650.85|0.87|1.77|1.53
2019|6|CIRUELAS|3515.9|7082.78|2.01|0.08|0.15
2019|6|CEREZAS|24318.51|90144.32|3.71|0.53|1.95
2019|6|UVAS|1623.46|5648.95|3.48|0.04|0.12
2019|6|KIWI|9104.93|28511.99|3.13|0.2|0.62
2019|6|AGUACATE|5018.49|18694.38|3.73|0.11|0.41
2019|6|PIÑAS|5670.44|9127.17|1.61|0.12|0.2
2019|6|OTRAS FRUTAS FRESCAS|18970.65|46167.41|2.43|0.41|1.0
2019|6|POMELO|1609.65|3187.28|1.98|0.03|0.07
2019|6|CHIRIMOYAS|0.0|0.0|0.0|0.0|0.0
2019|6|MANGOS|1810.02|4711.92|2.6|0.04|0.1
2019|6|FRUTAS IV GAMA|16995.36|28471.15|1.68|0.37|0.62
2019|7|TOTAL PATATAS|112316.35|109129.53|0.97|2.44|2.37
2019|7|PATATAS FRESCAS|83219.03|76077.41|0.91|1.8|1.65
2019|7|PATATAS CONGELADAS|2999.75|3928.74|1.31|0.07|0.09
2019|7|PATATAS PROCESADAS|5219.51|29123.38|5.58|0.11|0.63
2019|7|PATATAS FRITAS|4440.13|27910.18|6.29|0.1|0.61
2019|7|T.HORTALIZAS FRESCAS|235630.49|432441.46|1.84|5.11|9.38
2019|7|TOMATES|70499.11|114043.1|1.62|1.53|2.47
2019|7|CEBOLLAS|29827.58|38554.34|1.29|0.65|0.84
2019|7|AJOS|4853.1|17891.93|3.69|0.11|0.39
2019|7|COLES|4264.82|4662.79|1.09|0.09|0.1
2019|7|PEPINOS|14197.1|18075.91|1.27|0.31|0.39
2019|7|JUDIAS VERDES|8693.54|25507.85|2.93|0.19|0.55
2019|7|PIMIENTOS|19178.22|40472.95|2.11|0.42|0.88
2019|7|CHAMPIÑONES|3422.66|13639.3|3.98|0.07|0.3
2019|7|LECHUGAS|18731.44|49395.37|2.64|0.41|1.07
2019|7|ESPARRAGOS|1759.95|4597.48|2.61|0.04|0.1
2019|7|VERDURAS DE HOJA|3156.22|8365.36|2.65|0.07|0.18
2019|7|BERENJENAS|6790.24|10371.56|1.53|0.15|0.22
2019|7|ZANAHORIAS|12765.28|12158.1|0.95|0.28|0.26
2019|7|CALABACINES|16246.09|20363.88|1.25|0.35|0.44
2019|7|OTR.HORTALIZAS/VERD.|21245.12|54341.54|2.56|0.46|1.18
2019|7|BROCOLI|2721.72|5468.63|2.01|0.06|0.12
2019|7|ALCACHOFAS|840.91|1515.14|1.8|0.02|0.03
2019|7|APIO|1231.43|1906.31|1.55|0.03|0.04
2019|7|COLIFLOR|1063.45|1821.69|1.71|0.02|0.04
2019|7|VERD./HORT. IV GAMA|26829.23|66621.25|2.48|0.58|1.44
2019|7|PUERROS|2777.98|7475.9|2.69|0.06|0.16
2019|7|T.FRUTAS FRESCAS|431303.03|601910.2|1.4|9.35|13.05
2019|7|NARANJAS|39744.93|37408.62|0.94|0.86|0.81
2019|7|MANDARINAS|1224.13|1950.12|1.59|0.03|0.04
2019|7|LIMONES|9763.19|15216.27|1.56|0.21|0.33
2019|7|PLATANOS|39072.37|57173.99|1.46|0.85|1.24
2019|7|MANZANAS|24570.64|36511.7|1.49|0.53|0.79
2019|7|PERAS|10195.53|16182.89|1.59|0.22|0.35
2019|7|MELOCOTONES|30333.47|49622.99|1.64|0.66|1.08
2019|7|NECTARINAS|19344.66|27995.19|1.45|0.42|0.61
2019|7|ALBARICOQUES|8104.45|15679.9|1.93|0.18|0.34
2019|7|FRESONES|1748.48|7545.07|4.32|0.04|0.16
2019|7|MELONES|76875.87|74953.42|0.97|1.67|1.63
2019|7|SANDIAS|102957.1|79769.38|0.77|2.23|1.73
2019|7|CIRUELAS|11168.2|18135.69|1.62|0.24|0.39
2019|7|CEREZAS|14831.06|58857.02|3.97|0.32|1.28
2019|7|UVAS|2159.37|6139.76|2.84|0.05|0.13
2019|7|KIWI|8187.01|26367.72|3.22|0.18|0.57
2019|7|AGUACATE|4838.48|18507.19|3.83|0.1|0.4
2019|7|PIÑAS|5266.16|8694.23|1.65|0.11|0.19
2019|7|OTRAS FRUTAS FRESCAS|20917.93|45199.06|2.16|0.45|0.98
2019|7|POMELO|1708.15|3236.21|1.89|0.04|0.07
2019|7|CHIRIMOYAS|0.0|0.0|0.0|0.0|0.0
2019|7|MANGOS|1803.9|5038.93|2.79|0.04|0.11
2019|7|FRUTAS IV GAMA|18693.01|27066.4|1.45|0.41|0.59
2019|8|TOTAL PATATAS|103976.44|105065.7|1.01|2.25|2.28
2019|8|PATATAS FRESCAS|75508.71|72813.66|0.96|1.64|1.58
2019|8|PATATAS CONGELADAS|3267.48|4230.86|1.29|0.07|0.09
2019|8|PATATAS PROCESADAS|5040.05|28021.18|5.56|0.11|0.61
2019|8|PATATAS FRITAS|4276.59|26863.79|6.28|0.09|0.58
2019|8|T.HORTALIZAS FRESCAS|223772.75|408822.04|1.83|4.85|8.86
2019|8|TOMATES|65885.34|106801.0|1.62|1.43|2.32
2019|8|CEBOLLAS|31187.48|38061.38|1.22|0.68|0.83
2019|8|AJOS|3636.03|13371.43|3.68|0.08|0.29
2019|8|COLES|4086.92|4405.41|1.08|0.09|0.1
2019|8|PEPINOS|12932.39|15765.32|1.22|0.28|0.34
2019|8|JUDIAS VERDES|9170.7|30389.5|3.31|0.2|0.66
2019|8|PIMIENTOS|20359.5|39236.1|1.93|0.44|0.85
2019|8|CHAMPIÑONES|3516.43|14136.58|4.02|0.08|0.31
2019|8|LECHUGAS|15378.18|41493.26|2.7|0.33|0.9
2019|8|ESPARRAGOS|1014.92|2751.99|2.71|0.02|0.06
2019|8|VERDURAS DE HOJA|2971.33|7806.54|2.63|0.06|0.17
2019|8|BERENJENAS|8329.53|13272.07|1.59|0.18|0.29
2019|8|ZANAHORIAS|11637.46|10951.16|0.94|0.25|0.24
2019|8|CALABACINES|15013.98|19892.61|1.32|0.33|0.43
2019|8|OTR.HORTALIZAS/VERD.|18652.57|50487.7|2.71|0.4|1.09
2019|8|BROCOLI|2168.74|4811.37|2.22|0.05|0.1
2019|8|ALCACHOFAS|367.69|1082.37|2.94|0.01|0.02
2019|8|APIO|1372.44|1932.88|1.41|0.03|0.04
2019|8|COLIFLOR|907.68|1700.77|1.87|0.02|0.04
2019|8|VERD./HORT. IV GAMA|24795.28|60881.15|2.46|0.54|1.32
2019|8|PUERROS|2876.4|7552.94|2.63|0.06|0.16
2019|8|T.FRUTAS FRESCAS|387824.56|507238.87|1.31|8.41|11.0
2019|8|NARANJAS|28009.87|29257.07|1.04|0.61|0.63
2019|8|MANDARINAS|939.52|1893.23|2.02|0.02|0.04
2019|8|LIMONES|8620.92|14634.9|1.7|0.19|0.32
2019|8|PLATANOS|35795.95|52031.96|1.45|0.78|1.13
2019|8|MANZANAS|22128.57|32766.85|1.48|0.48|0.71
2019|8|PERAS|13298.14|21150.05|1.59|0.29|0.46
2019|8|MELOCOTONES|30615.07|48255.8|1.58|0.66|1.05
2019|8|NECTARINAS|19739.56|26936.73|1.36|0.43|0.58
2019|8|ALBARICOQUES|2225.9|4342.6|1.95|0.05|0.09
2019|8|FRESONES|1289.91|5822.61|4.51|0.03|0.13
2019|8|MELONES|83689.69|66641.99|0.8|1.81|1.44
2019|8|SANDIAS|81609.27|59475.72|0.73|1.77|1.29
2019|8|CIRUELAS|15270.68|24502.19|1.6|0.33|0.53
2019|8|CEREZAS|1307.05|6043.57|4.62|0.03|0.13
2019|8|UVAS|5460.35|14173.15|2.6|0.12|0.31
2019|8|KIWI|7258.89|24376.89|3.36|0.16|0.53
2019|8|AGUACATE|4365.89|18804.54|4.31|0.09|0.41
2019|8|PIÑAS|3905.68|6271.43|1.61|0.08|0.14
2019|8|OTRAS FRUTAS FRESCAS|22293.66|49857.59|2.24|0.48|1.08
2019|8|POMELO|1016.69|1996.2|1.96|0.02|0.04
2019|8|CHIRIMOYAS|0.0|0.0|0.0|0.0|0.0
2019|8|MANGOS|2406.91|5975.09|2.48|0.05|0.13
2019|8|FRUTAS IV GAMA|15869.98|23423.29|1.48|0.34|0.51
2019|9|TOTAL PATATAS|103605.26|97897.32|0.94|2.25|2.12
2019|9|PATATAS FRESCAS|76468.14|68093.78|0.89|1.66|1.48
2019|9|PATATAS CONGELADAS|3424.59|4533.92|1.32|0.07|0.1
2019|9|PATATAS PROCESADAS|4742.51|25269.62|5.33|0.1|0.55
2019|9|PATATAS FRITAS|3906.92|24006.45|6.14|0.08|0.52
2019|9|T.HORTALIZAS FRESCAS|229766.03|427987.18|1.86|4.98|9.28
2019|9|TOMATES|65359.45|107766.6|1.65|1.42|2.34
2019|9|CEBOLLAS|25265.98|31535.72|1.25|0.55|0.68
2019|9|AJOS|2161.02|9106.42|4.21|0.05|0.2
2019|9|COLES|4782.05|5587.41|1.17|0.1|0.12
2019|9|PEPINOS|9710.89|12765.66|1.31|0.21|0.28
2019|9|JUDIAS VERDES|7672.18|26729.83|3.48|0.17|0.58
2019|9|PIMIENTOS|24479.66|46584.93|1.9|0.53|1.01
2019|9|CHAMPIÑONES|4240.57|16436.15|3.88|0.09|0.36
2019|9|LECHUGAS|14846.87|40898.1|2.75|0.32|0.89
2019|9|ESPARRAGOS|1637.9|4485.41|2.74|0.04|0.1
2019|9|VERDURAS DE HOJA|4641.36|11485.79|2.47|0.1|0.25
2019|9|BERENJENAS|8181.43|12661.95|1.55|0.18|0.27
2019|9|ZANAHORIAS|13766.86|13311.65|0.97|0.3|0.29
2019|9|CALABACINES|15940.57|21323.91|1.34|0.35|0.46
2019|9|OTR.HORTALIZAS/VERD.|27079.23|67307.65|2.49|0.59|1.46
2019|9|BROCOLI|3494.81|7526.95|2.15|0.08|0.16
2019|9|ALCACHOFAS|537.34|1548.0|2.88|0.01|0.03
2019|9|APIO|1436.15|2211.48|1.54|0.03|0.05
2019|9|COLIFLOR|1653.52|3526.34|2.13|0.04|0.08
2019|9|VERD./HORT. IV GAMA|24558.46|63649.14|2.59|0.53|1.38
2019|9|PUERROS|4024.82|11120.5|2.76|0.09|0.24
2019|9|T.FRUTAS FRESCAS|368526.43|550008.06|1.49|7.99|11.92
2019|9|NARANJAS|27671.7|36293.66|1.31|0.6|0.79
2019|9|MANDARINAS|3883.99|7310.99|1.88|0.08|0.16
2019|9|LIMONES|8766.0|15689.23|1.79|0.19|0.34
2019|9|PLATANOS|42305.7|65223.74|1.54|0.92|1.41
2019|9|MANZANAS|32013.49|48397.38|1.51|0.69|1.05
2019|9|PERAS|17765.1|28840.47|1.62|0.39|0.63
2019|9|MELOCOTONES|30408.48|49953.17|1.64|0.66|1.08
2019|9|NECTARINAS|18241.83|24546.66|1.35|0.4|0.53
2019|9|ALBARICOQUES|690.31|1274.68|1.85|0.01|0.03
2019|9|FRESONES|1285.03|5327.0|4.15|0.03|0.12
2019|9|MELONES|72376.22|63575.32|0.88|1.57|1.38
2019|9|SANDIAS|44201.5|34386.1|0.78|0.96|0.75
2019|9|CIRUELAS|12280.22|20882.58|1.7|0.27|0.45
2019|9|CEREZAS|231.87|766.81|3.31|0.01|0.02
2019|9|UVAS|16682.68|40126.76|2.41|0.36|0.87
2019|9|KIWI|8352.27|29080.39|3.48|0.18|0.63
2019|9|AGUACATE|4362.85|18114.93|4.15|0.09|0.39
2019|9|PIÑAS|5233.46|7753.05|1.48|0.11|0.17
2019|9|OTRAS FRUTAS FRESCAS|21773.72|52465.14|2.41|0.47|1.14
2019|9|POMELO|1140.69|2348.57|2.06|0.02|0.05
2019|9|CHIRIMOYAS|2.54|18.25|7.19|0.0|0.0
2019|9|MANGOS|4029.05|9294.81|2.31|0.09|0.2
2019|9|FRUTAS IV GAMA|15922.13|26625.57|1.67|0.35|0.58
2019|10|TOTAL PATATAS|109126.01|101831.78|0.93|2.37|2.21
2019|10|PATATAS FRESCAS|80084.23|70668.9|0.88|1.74|1.53
2019|10|PATATAS CONGELADAS|3320.42|4268.94|1.29|0.07|0.09
2019|10|PATATAS PROCESADAS|5144.27|26893.94|5.23|0.11|0.58
2019|10|PATATAS FRITAS|4067.17|25207.32|6.2|0.09|0.55
2019|10|T.HORTALIZAS FRESCAS|231953.35|439834.42|1.9|5.03|9.54
2019|10|TOMATES|54632.81|95707.3|1.75|1.18|2.08
2019|10|CEBOLLAS|26908.03|32171.39|1.2|0.58|0.7
2019|10|AJOS|2792.07|11758.84|4.21|0.06|0.25
2019|10|COLES|5827.54|6942.43|1.19|0.13|0.15
2019|10|PEPINOS|8042.06|10410.59|1.29|0.17|0.23
2019|10|JUDIAS VERDES|7891.55|25887.18|3.28|0.17|0.56
2019|10|PIMIENTOS|23010.85|40940.3|1.78|0.5|0.89
2019|10|CHAMPIÑONES|5400.26|23894.55|4.42|0.12|0.52
2019|10|LECHUGAS|16034.35|44852.88|2.8|0.35|0.97
2019|10|ESPARRAGOS|1581.75|4751.49|3.0|0.03|0.1
2019|10|VERDURAS DE HOJA|4740.27|12245.59|2.58|0.1|0.27
2019|10|BERENJENAS|8067.71|11854.52|1.47|0.17|0.26
2019|10|ZANAHORIAS|13492.22|12649.64|0.94|0.29|0.27
2019|10|CALABACINES|17150.78|22950.52|1.34|0.37|0.5
2019|10|OTR.HORTALIZAS/VERD.|36381.1|82817.2|2.28|0.79|1.8
2019|10|BROCOLI|5709.06|10156.23|1.78|0.12|0.22
2019|10|ALCACHOFAS|1196.02|3115.88|2.61|0.03|0.07
2019|10|APIO|1883.52|2896.18|1.54|0.04|0.06
2019|10|COLIFLOR|2219.56|4325.16|1.95|0.05|0.09
2019|10|VERD./HORT. IV GAMA|26761.08|70269.06|2.63|0.58|1.52
2019|10|PUERROS|4301.56|11433.48|2.66|0.09|0.25
2019|10|T.FRUTAS FRESCAS|339519.41|590769.47|1.74|7.36|12.81
2019|10|NARANJAS|35541.63|49436.02|1.39|0.77|1.07
2019|10|MANDARINAS|25012.46|40395.97|1.62|0.54|0.88
2019|10|LIMONES|8557.69|14577.64|1.7|0.19|0.32
2019|10|PLATANOS|48788.85|85747.1|1.76|1.06|1.86
2019|10|MANZANAS|44647.66|65402.31|1.46|0.97|1.42
2019|10|PERAS|23627.97|36908.12|1.56|0.51|0.8
2019|10|MELOCOTONES|19301.67|37515.84|1.94|0.42|0.81
2019|10|NECTARINAS|7715.4|10938.76|1.42|0.17|0.24
2019|10|ALBARICOQUES|268.03|439.65|1.64|0.01|0.01
2019|10|FRESONES|1171.21|5013.61|4.28|0.03|0.11
2019|10|MELONES|32916.09|35642.24|1.08|0.71|0.77
2019|10|SANDIAS|8994.55|8205.44|0.91|0.2|0.18
2019|10|CIRUELAS|9148.26|15027.46|1.64|0.2|0.33
2019|10|CEREZAS|190.62|417.57|2.19|0.0|0.01
2019|10|UVAS|19735.86|44458.91|2.25|0.43|0.96
2019|10|KIWI|10965.0|37700.48|3.44|0.24|0.82
2019|10|AGUACATE|5279.35|20551.74|3.89|0.11|0.45
2019|10|PIÑAS|6100.57|9832.64|1.61|0.13|0.21
2019|10|OTRAS FRUTAS FRESCAS|31556.54|72557.97|2.3|0.68|1.57
2019|10|POMELO|1092.78|2073.06|1.9|0.02|0.04
2019|10|CHIRIMOYAS|3.55|18.07|5.1|0.0|0.0
2019|10|MANGOS|7071.4|15129.44|2.14|0.15|0.33
2019|10|FRUTAS IV GAMA|13203.45|25672.63|1.94|0.29|0.56
2019|11|TOTAL PATATAS|107635.34|101503.27|0.94|2.33|2.2
2019|11|PATATAS FRESCAS|78227.98|69519.41|0.89|1.7|1.51
2019|11|PATATAS CONGELADAS|3558.86|4569.59|1.28|0.08|0.1
2019|11|PATATAS PROCESADAS|5169.7|27414.27|5.3|0.11|0.59
2019|11|PATATAS FRITAS|4215.02|26065.85|6.18|0.09|0.57
2019|11|T.HORTALIZAS FRESCAS|212398.33|410739.34|1.93|4.6|8.91
2019|11|TOMATES|43425.75|75745.86|1.74|0.94|1.64
2019|11|CEBOLLAS|26421.05|31494.75|1.19|0.57|0.68
2019|11|AJOS|2510.92|10452.71|4.16|0.05|0.23
2019|11|COLES|8613.51|9439.75|1.1|0.19|0.2
2019|11|PEPINOS|4902.11|7068.36|1.44|0.11|0.15
2019|11|JUDIAS VERDES|7277.86|24224.63|3.33|0.16|0.53
2019|11|PIMIENTOS|18973.17|35190.98|1.85|0.41|0.76
2019|11|CHAMPIÑONES|5809.79|29748.48|5.12|0.13|0.64
2019|11|LECHUGAS|13393.12|38052.54|2.84|0.29|0.83
2019|11|ESPARRAGOS|1607.9|4450.15|2.77|0.03|0.1
2019|11|VERDURAS DE HOJA|5241.46|12144.98|2.32|0.11|0.26
2019|11|BERENJENAS|6358.62|9603.95|1.51|0.14|0.21
2019|11|ZANAHORIAS|13822.97|12533.15|0.91|0.3|0.27
2019|11|CALABACINES|13997.62|20131.58|1.44|0.3|0.44
2019|11|OTR.HORTALIZAS/VERD.|40042.48|90457.48|2.26|0.87|1.96
2019|11|BROCOLI|5242.41|9554.57|1.82|0.11|0.21
2019|11|ALCACHOFAS|2364.7|5477.89|2.32|0.05|0.12
2019|11|APIO|1826.05|2727.38|1.49|0.04|0.06
2019|11|COLIFLOR|2576.09|4867.89|1.89|0.06|0.11
2019|11|VERD./HORT. IV GAMA|24063.32|63994.37|2.66|0.52|1.39
2019|11|PUERROS|4695.41|12769.67|2.72|0.1|0.28
2019|11|T.FRUTAS FRESCAS|317857.24|537796.36|1.69|6.89|11.66
2019|11|NARANJAS|55974.28|59724.48|1.07|1.21|1.29
2019|11|MANDARINAS|42504.2|61704.1|1.45|0.92|1.34
2019|11|LIMONES|9735.99|15564.75|1.6|0.21|0.34
2019|11|PLATANOS|49722.32|86866.42|1.75|1.08|1.88
2019|11|MANZANAS|40481.79|59168.0|1.46|0.88|1.28
2019|11|PERAS|23183.4|35858.2|1.55|0.5|0.78
2019|11|MELOCOTONES|3121.27|6793.99|2.18|0.07|0.15
2019|11|NECTARINAS|1120.08|1573.22|1.4|0.02|0.03
2019|11|ALBARICOQUES|148.11|254.5|1.72|0.0|0.01
2019|11|FRESONES|902.33|3228.75|3.58|0.02|0.07
2019|11|MELONES|9769.57|14062.98|1.44|0.21|0.3
2019|11|SANDIAS|969.83|1187.86|1.22|0.02|0.03
2019|11|CIRUELAS|3269.72|5502.51|1.68|0.07|0.12
2019|11|CEREZAS|124.52|540.78|4.34|0.0|0.01
2019|11|UVAS|13755.4|33757.44|2.45|0.3|0.73
2019|11|KIWI|12250.8|39802.7|3.25|0.27|0.86
2019|11|AGUACATE|5623.12|20789.66|3.7|0.12|0.45
2019|11|PIÑAS|6361.5|10320.6|1.62|0.14|0.22
2019|11|OTRAS FRUTAS FRESCAS|38838.98|81095.44|2.09|0.84|1.76
2019|11|POMELO|1002.21|1930.22|1.93|0.02|0.04
2019|11|CHIRIMOYAS|14.03|40.67|2.9|0.0|0.0
2019|11|MANGOS|4276.4|10692.52|2.5|0.09|0.23
2019|11|FRUTAS IV GAMA|15202.29|29119.0|1.92|0.33|0.63
2019|12|TOTAL PATATAS|105495.73|102073.78|0.97|2.29|2.21
2019|12|PATATAS FRESCAS|72778.3|65823.49|0.9|1.58|1.43
2019|12|PATATAS CONGELADAS|3989.35|5103.14|1.28|0.09|0.11
2019|12|PATATAS PROCESADAS|5745.62|31147.15|5.42|0.12|0.68
2019|12|PATATAS FRITAS|4655.99|29407.82|6.32|0.1|0.64
2019|12|T.HORTALIZAS FRESCAS|187757.9|368920.26|1.96|4.07|8.0
2019|12|TOMATES|36498.68|66355.42|1.82|0.79|1.44
2019|12|CEBOLLAS|25360.39|30811.95|1.21|0.55|0.67
2019|12|AJOS|2458.68|10747.68|4.37|0.05|0.23
2019|12|COLES|6522.05|7813.83|1.2|0.14|0.17
2019|12|PEPINOS|3815.86|5642.6|1.48|0.08|0.12
2019|12|JUDIAS VERDES|5029.32|16034.04|3.19|0.11|0.35
2019|12|PIMIENTOS|14909.56|28805.43|1.93|0.32|0.62
2019|12|CHAMPIÑONES|6186.9|26128.16|4.22|0.13|0.57
2019|12|LECHUGAS|14056.75|39398.42|2.8|0.3|0.85
2019|12|ESPARRAGOS|1313.06|3884.39|2.96|0.03|0.08
2019|12|VERDURAS DE HOJA|4463.95|10985.08|2.46|0.1|0.24
2019|12|BERENJENAS|4425.26|7121.55|1.61|0.1|0.15
2019|12|ZANAHORIAS|11919.56|11152.01|0.94|0.26|0.24
2019|12|CALABACINES|12572.63|18590.61|1.48|0.27|0.4
2019|12|OTR.HORTALIZAS/VERD.|38225.26|85449.1|2.24|0.83|1.85
2019|12|BROCOLI|5742.68|9363.3|1.63|0.12|0.2
2019|12|ALCACHOFAS|3690.16|9332.59|2.53|0.08|0.2
2019|12|APIO|2091.64|3143.81|1.5|0.05|0.07
2019|12|COLIFLOR|2039.64|3820.99|1.87|0.04|0.08
2019|12|VERD./HORT. IV GAMA|22213.48|61362.42|2.76|0.48|1.33
2019|12|PUERROS|3848.63|10632.52|2.76|0.08|0.23
2019|12|T.FRUTAS FRESCAS|298690.59|485524.89|1.63|6.48|10.53
2019|12|NARANJAS|66124.7|66011.01|1.0|1.43|1.43
2019|12|MANDARINAS|41037.62|58278.69|1.42|0.89|1.26
2019|12|LIMONES|9663.33|15637.74|1.62|0.21|0.34
2019|12|PLATANOS|45653.18|78111.73|1.71|0.99|1.69
2019|12|MANZANAS|35911.54|52827.4|1.47|0.78|1.15
2019|12|PERAS|17922.78|27889.0|1.56|0.39|0.6
2019|12|MELOCOTONES|222.96|433.05|1.94|0.0|0.01
2019|12|NECTARINAS|566.84|989.81|1.75|0.01|0.02
2019|12|ALBARICOQUES|130.87|362.29|2.77|0.0|0.01
2019|12|FRESONES|1214.82|5499.48|4.53|0.03|0.12
2019|12|MELONES|8014.95|13529.71|1.69|0.17|0.29
2019|12|SANDIAS|373.85|652.12|1.74|0.01|0.01
2019|12|CIRUELAS|1417.89|2147.06|1.51|0.03|0.05
2019|12|CEREZAS|211.2|1028.1|4.87|0.0|0.02
2019|12|UVAS|11235.57|29617.31|2.64|0.24|0.64
2019|12|KIWI|11289.49|33875.78|3.0|0.24|0.73
2019|12|AGUACATE|6040.83|20229.94|3.35|0.13|0.44
2019|12|PIÑAS|15665.02|20975.07|1.34|0.34|0.45
2019|12|OTRAS FRUTAS FRESCAS|25993.14|57429.6|2.21|0.56|1.25
