Year|Month_INICIO|Month_FIN|SECTOR|SUBSECTOR|PRODUCTO|PRECIO
2019|2|2||Hortícolas protegidos|TOMATE|1.05
2019|2|2||Hortícolas protegidos|TOMATE|0.61
2019|2|2||Hortícolas protegidos|TOMATE|0.61
2019|2|2||Hortícolas protegidos|TOMATE|0.49
2019|2|2||Hortícolas protegidos|TOMATE|0.23
2019|2|2||Hortícolas protegidos|TOMATE|0.46
2019|2|2||Hortícolas protegidos|TOMATE|0.36
2019|2|2||Hortícolas protegidos|TOMATE|0.63
2019|2|2||Hortícolas protegidos|TOMATE|0.62
2019|2|2||Hortícolas protegidos|TOMATE|0.52
2019|2|2||Hortícolas protegidos|TOMATE|0.58
2019|2|2||Hortícolas protegidos|TOMATE|0.54
2019|2|2||Hortícolas protegidos|TOMATE|0.23
2019|2|2||Hortícolas protegidos|TOMATE|0.33
2019|2|2||Hortícolas protegidos|TOMATE|0.53
2019|2|2||Hortícolas protegidos|TOMATE|0.77
2019|2|2||Hortícolas protegidos|TOMATE|1.01
2019|2|2||Hortícolas protegidos|TOMATE|1.27
2019|2|2||Hortícolas protegidos|TOMATE|0.92
2019|2|2||Hortícolas protegidos|TOMATE|0.66
2019|2|2||Hortícolas protegidos|TOMATE|1.21
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.03
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.61
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.57
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.35
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.52
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.99
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.76
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.74
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.53
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.89
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.43
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.7
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.83
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.14
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.7
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.19
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.75
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.8
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.53
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.71
2019|2|2||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.32
2019|2|2||Hortícolas al aire libre|ZANAHORIA|0.43
2019|2|2||Hortícolas al aire libre|ZANAHORIA|1.12
2019|2|2||Hortícolas al aire libre|ZANAHORIA|0.44
2019|2|2||Hortícolas al aire libre|ZANAHORIA|1.13
2019|2|2||Hortícolas al aire libre|ZANAHORIA|0.43
2019|2|2||Hortícolas al aire libre|ZANAHORIA|1.13
2019|2|3||Frutales no cítricos|AGUACATE|0.79
2019|2|3||Frutales no cítricos|AGUACATE|0.65
2019|2|3||Frutales no cítricos|AGUACATE|2.48
2019|2|3||Frutales no cítricos|AGUACATE|1.26
2019|2|3||Frutales no cítricos|AGUACATE|0.54
2019|2|3||Frutales no cítricos|AGUACATE|1.01
2019|2|3||Frutales no cítricos|AGUACATE|2.59
2019|2|3||Frutales no cítricos|AGUACATE|1.39
2019|2|3||Frutales no cítricos|AGUACATE|2.03
2019|2|3||Frutales no cítricos|AGUACATE|1.35
2019|2|3||Frutales no cítricos|AGUACATE|0.46
2019|2|3||Frutales no cítricos|AGUACATE|1.25
2019|2|3||Hortícolas al aire libre|AJO|1.65
2019|2|3||Frutales de cáscara|ALMENDRA|4.7
2019|2|3||Frutos rojos|ARANDANO|7.52
2019|2|3||Hortícolas protegidos|BERENJENA|0.5
2019|2|3||Hortícolas protegidos|BERENJENA|0.21
2019|2|3||Hortícolas protegidos|BERENJENA|0.45
2019|2|3||Hortícolas protegidos|BERENJENA|0.11
2019|2|3||Hortícolas protegidos|BERENJENA|0.19
2019|2|3||Hortícolas protegidos|BERENJENA|0.35
2019|2|3||Hortícolas protegidos|BERENJENA|0.12
2019|2|3||Hortícolas protegidos|BERENJENA|0.34
2019|2|3||Hortícolas protegidos|BERENJENA|0.74
2019|2|3||Hortícolas protegidos ecológicos|BERENJENA (ECO)|0.65
2019|2|3||Hortícolas protegidos|CALABACIN|0.63
2019|2|3||Hortícolas protegidos|CALABACIN|0.63
2019|2|3||Hortícolas protegidos|CALABACIN|0.75
2019|2|3||Hortícolas protegidos|CALABACIN|0.85
2019|2|3||Hortícolas protegidos|CALABACIN|0.36
2019|2|3||Hortícolas protegidos|CALABACIN|0.16
2019|2|3||Hortícolas protegidos|CALABACIN|0.37
2019|2|3||Hortícolas protegidos ecológicos|CALABACIN (ECO)|0.54
2019|2|3||Hortícolas al aire libre|CEBOLLA|0.65
2019|2|3||Hortícolas al aire libre|CEBOLLA|0.48
2019|2|3||Hortícolas al aire libre|CEBOLLA|0.4
2019|2|3||Frutales no cítricos|CHIRIMOYA|2.58
2019|2|3||Frutales no cítricos|CHIRIMOYA|1.84
2019|2|3||Frutales no cítricos|CHIRIMOYA|1.35
2019|2|3||Frutales no cítricos|CHIRIMOYA|0.53
2019|2|3||Frutales no cítricos|CHIRIMOYA|1.45
2019|2|3||Hortícolas al aire libre|ESPARRAGO|6.07
2019|2|3||Hortícolas al aire libre|ESPARRAGO|3.09
2019|2|3||Frutos rojos|FRAMBUESA|5.59
2019|2|3||Frutos rojos|FRESÓN|2.28
2019|2|3||Frutos rojos|FRESÓN|1.52
2019|2|3||Frutos rojos|FRESÓN|2.0
2019|2|3||Hortícolas protegidos|JUDIA VERDE|1.44
2019|2|3||Hortícolas protegidos|JUDIA VERDE|3.88
2019|2|3||Hortícolas protegidos|JUDIA VERDE|3.43
2019|2|3||Hortícolas protegidos|JUDIA VERDE|3.37
2019|2|3||Hortícolas protegidos|JUDIA VERDE|2.98
2019|2|3||Hortícolas protegidos|JUDIA VERDE|1.28
2019|2|3||Hortícolas protegidos|JUDIA VERDE|3.89
2019|2|3||Hortícolas protegidos|JUDIA VERDE|2.79
2019|2|3||Hortícolas protegidos|JUDIA VERDE|0.67
2019|2|3||Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|3.04
2019|2|3||Hortícolas al aire libre|LECHUGA|1.11
2019|2|3||Citricos|LIMON|0.9
2019|2|3||Citricos|MANDARINA|0.96
2019|2|3||Frutales no cítricos|MANGO|2.15
2019|2|3||Hortícolas protegidos|MELON|1.26
2019|2|3||Citricos|NARANJA|0.66
2019|2|3||Hortícolas protegidos|PEPINO|0.5
2019|2|3||Hortícolas protegidos|PEPINO|0.12
2019|2|3||Hortícolas protegidos|PEPINO|0.5
2019|2|3||Hortícolas protegidos|PEPINO|1.21
2019|2|3||Hortícolas protegidos|PEPINO|0.58
2019|2|3||Hortícolas protegidos|PEPINO|1.06
2019|2|3||Hortícolas protegidos|PEPINO|1.54
2019|2|3||Hortícolas protegidos|PEPINO|1.18
2019|2|3||Hortícolas protegidos|PEPINO|0.18
2019|2|3||Hortícolas protegidos|PEPINO|1.07
2019|2|3||Hortícolas protegidos|PEPINO|0.87
2019|2|3||Hortícolas protegidos|PEPINO|1.47
2019|2|3||Hortícolas protegidos ecológicos|PEPINO (ECO)|0.89
2019|2|3||Hortícolas protegidos|PIMIENTO|1.24
2019|2|3||Hortícolas protegidos|PIMIENTO|0.66
2019|2|3||Hortícolas protegidos|PIMIENTO|0.2
2019|2|3||Hortícolas protegidos|PIMIENTO|0.69
2019|2|3||Hortícolas protegidos|PIMIENTO|0.3
2019|2|3||Hortícolas protegidos|PIMIENTO|0.34
2019|2|3||Hortícolas protegidos|PIMIENTO|1.52
2019|2|3||Hortícolas protegidos|PIMIENTO|0.89
2019|2|3||Hortícolas protegidos|PIMIENTO|0.32
2019|2|3||Hortícolas protegidos|PIMIENTO|0.84
2019|2|3||Hortícolas protegidos|PIMIENTO|1.14
2019|2|3||Hortícolas protegidos|PIMIENTO|0.38
2019|2|3||Hortícolas protegidos|PIMIENTO|1.04
2019|2|3||Hortícolas protegidos|PIMIENTO|1.24
2019|2|3||Hortícolas protegidos|PIMIENTO|0.49
2019|2|3||Hortícolas protegidos|PIMIENTO|1.15
2019|2|3||Hortícolas protegidos|PIMIENTO|1.15
2019|2|3||Hortícolas protegidos|PIMIENTO|0.73
2019|2|3||Hortícolas protegidos|PIMIENTO|1.06
2019|2|3||Hortícolas protegidos|PIMIENTO|0.32
2019|2|3||Hortícolas protegidos|PIMIENTO|0.32
2019|2|3||Hortícolas protegidos|PIMIENTO|0.27
2019|2|3||Hortícolas protegidos|PIMIENTO|1.03
2019|2|3||Hortícolas protegidos|PIMIENTO|0.39
2019|2|3||Hortícolas protegidos|PIMIENTO|1.01
2019|2|3||Hortícolas protegidos|PIMIENTO|0.23
2019|2|3||Hortícolas protegidos|PIMIENTO|1.06
2019|2|3||Hortícolas protegidos|PIMIENTO|0.91
2019|2|3||Hortícolas protegidos|PIMIENTO|0.31
2019|2|3||Hortícolas protegidos|PIMIENTO|0.9
2019|2|3||Hortícolas protegidos|PIMIENTO|1.49
2019|2|3||Hortícolas protegidos|PIMIENTO|1.74
2019|2|3||Hortícolas protegidos|PIMIENTO|0.16
2019|2|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|0.84
2019|2|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.23
2019|2|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.2
2019|2|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.74
2019|2|3||Hortícolas protegidos ecológicos|PIMIENTO (ECO)|1.75
2019|2|3||Citricos|POMELO|0.89
2019|2|3||Hortícolas protegidos|SANDIA|1.17
2019|2|3||Hortícolas protegidos|TOMATE|0.62
2019|2|3||Hortícolas protegidos|TOMATE|1.62
2019|2|3||Hortícolas protegidos|TOMATE|0.59
2019|2|3||Hortícolas protegidos|TOMATE|1.02
2019|2|3||Hortícolas protegidos|TOMATE|0.54
2019|2|3||Hortícolas protegidos|TOMATE|1.26
2019|2|3||Hortícolas protegidos|TOMATE|1.42
2019|2|3||Hortícolas protegidos|TOMATE|0.81
2019|2|3||Hortícolas protegidos|TOMATE|1.17
2019|2|3||Hortícolas protegidos|TOMATE|1.12
2019|2|3||Hortícolas protegidos|TOMATE|0.71
2019|2|3||Hortícolas protegidos|TOMATE|0.97
2019|2|3||Hortícolas protegidos|TOMATE|0.62
2019|2|3||Hortícolas protegidos|TOMATE|0.34
2019|2|3||Hortícolas protegidos|TOMATE|0.61
2019|2|3||Hortícolas protegidos|TOMATE|0.6
2019|2|3||Hortícolas protegidos|TOMATE|0.31
2019|2|3||Hortícolas protegidos|TOMATE|0.48
2019|2|3||Hortícolas protegidos|TOMATE|0.52
2019|2|3||Hortícolas protegidos|TOMATE|0.7
2019|2|3||Hortícolas protegidos|TOMATE|0.8
2019|2|3||Hortícolas protegidos|TOMATE|0.72
2019|2|3||Hortícolas protegidos|TOMATE|0.73
2019|2|3||Hortícolas protegidos|TOMATE|0.58
2019|2|3||Hortícolas protegidos|TOMATE|0.25
2019|2|3||Hortícolas protegidos|TOMATE|0.57
2019|2|3||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.68
2019|2|3||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.84
2019|2|3||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.38
2019|2|3||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.8
2019|2|3||Hortícolas protegidos ecológicos|TOMATE (ECO)|0.52
2019|2|3||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.04
2019|2|3||Hortícolas protegidos ecológicos|TOMATE (ECO)|1.09
2019|2|3||Hortícolas al aire libre|ZANAHORIA|1.12
2019|2|3||Hortícolas al aire libre|ZANAHORIA|0.44
2019|3|3||Frutales no cítricos|AGUACATE|1.05
2019|3|3||Frutales no cítricos|AGUACATE|2.66
2019|3|3||Frutales no cítricos|AGUACATE|1.44
2019|3|3||Frutales no cítricos|AGUACATE|2.2
2019|3|3||Frutales no cítricos|AGUACATE|1.21
2019|3|3||Frutales no cítricos|AGUACATE|0.42
2019|3|3||Frutales no cítricos|AGUACATE|1.26
2019|3|3||Frutales no cítricos|AGUACATE|2.14
2019|3|3||Frutales no cítricos|AGUACATE|0.8
2019|3|3||Frutales no cítricos|AGUACATE|0.4
2019|3|3||Frutales no cítricos|AGUACATE|0.63
2019|3|3||Frutales no cítricos|AGUACATE|1.34
2019|3|3||Frutales no cítricos|AGUACATE|0.98
2019|3|3||Frutales no cítricos|AGUACATE|2.65
2019|3|3||Frutales no cítricos|AGUACATE|0.4
2019|3|3||Frutales no cítricos|AGUACATE|1.05
2019|3|3||Frutales no cítricos|AGUACATE|0.77
2019|3|3||Frutales no cítricos|AGUACATE|0.4
2019|3|3||Frutales no cítricos|AGUACATE|1.44
2019|3|3||Frutales no cítricos|AGUACATE|2.18
2019|3|3||Frutales no cítricos|AGUACATE|0.65
2019|3|3||Frutales no cítricos|AGUACATE|2.11
2019|3|3||Frutales no cítricos|AGUACATE|2.5
2019|3|3||Frutales no cítricos|AGUACATE|0.4
2019|3|3||Frutales no cítricos|AGUACATE|0.65
2019|3|3||Frutales no cítricos|AGUACATE|0.4
2019|3|3||Frutales no cítricos|AGUACATE|0.73
2019|3|3||Frutales no cítricos|AGUACATE|2.71
2019|3|3||Frutales no cítricos|AGUACATE|1.45
2019|3|3||Frutales no cítricos|AGUACATE|1.97
2019|3|3||Frutales no cítricos|AGUACATE|1.33
2019|3|3||Frutales no cítricos|AGUACATE|0.55
2019|3|3||Frutales no cítricos|AGUACATE|2.04
2019|3|3||Frutales no cítricos|AGUACATE|0.48
2019|3|3||Frutales no cítricos|AGUACATE|1.21
2019|3|3||Frutales no cítricos|AGUACATE|1.71
2019|3|3||Frutales no cítricos|AGUACATE|0.68
2019|3|3||Frutales no cítricos|AGUACATE|1.24
2019|3|3||Frutales no cítricos|AGUACATE|0.64
2019|3|3||Frutales no cítricos|AGUACATE|2.67
2019|3|3||Frutales no cítricos|AGUACATE|1.54
2019|3|3||Frutales no cítricos|AGUACATE|2.1
2019|3|3||Frutales no cítricos|AGUACATE|1.33
2019|3|3||Frutales no cítricos|AGUACATE|0.51
2019|3|3||Frutales no cítricos|AGUACATE|2.01
2019|3|3||Frutales no cítricos|AGUACATE|2.28
2019|3|3||Hortícolas al aire libre|AJO|1.6
2019|3|3||Hortícolas al aire libre|AJO|1.59
2019|3|3||Hortícolas al aire libre|AJO|1.64
2019|3|3||Hortícolas al aire libre|AJO|1.66
2019|3|3||Frutales de cáscara|ALMENDRA|5.27
2019|3|3||Frutales de cáscara|ALMENDRA|6.01
2019|3|3||Frutales de cáscara|ALMENDRA|4.67
2019|3|3||Frutales de cáscara|ALMENDRA|5.05
2019|3|3||Frutales de cáscara|ALMENDRA|5.28
2019|3|3||Frutales de cáscara|ALMENDRA|6.17
2019|3|3||Frutales de cáscara|ALMENDRA|6.18
2019|3|3||Frutales de cáscara|ALMENDRA|5.18
2019|3|3||Frutos rojos|ARANDANO|7.25
2019|3|3||Frutos rojos|ARANDANO|5.97
2019|3|3||Frutos rojos|ARANDANO|4.53
2019|3|3||Frutos rojos|ARANDANO|7.08
2019|3|3||Hortícolas protegidos|BERENJENA|0.54
2019|3|3||Hortícolas protegidos|BERENJENA|0.12
2019|3|3||Hortícolas protegidos|BERENJENA|0.49
2019|3|3||Hortícolas protegidos|BERENJENA|0.2
2019|3|3||Hortícolas protegidos|BERENJENA|0.08
2019|3|3||Hortícolas protegidos|BERENJENA|0.21
2019|3|3||Hortícolas protegidos|BERENJENA|0.62
2019|3|3||Hortícolas protegidos|BERENJENA|0.52
2019|3|3||Hortícolas protegidos|BERENJENA|0.15
2019|3|3||Hortícolas protegidos|BERENJENA|0.47
2019|3|3||Hortícolas protegidos|BERENJENA|0.08
2019|3|3||Hortícolas protegidos|BERENJENA|0.29
2019|3|3||Hortícolas protegidos|BERENJENA|0.11
2019|3|3||Hortícolas protegidos|BERENJENA|0.58
2019|3|3||Hortícolas protegidos|BERENJENA|0.09
2019|3|3||Hortícolas protegidos|BERENJENA|0.53
2019|3|3||Hortícolas protegidos|BERENJENA|0.14
2019|3|3||Hortícolas protegidos|BERENJENA|0.24
2019|3|3||Hortícolas protegidos|BERENJENA|0.04
2019|3|3||Hortícolas protegidos|BERENJENA|0.23
2019|3|3||Hortícolas protegidos|BERENJENA|0.67
2019|3|3||Hortícolas protegidos|BERENJENA|0.49
2019|3|3||Hortícolas protegidos|BERENJENA|0.08
2019|3|3||Hortícolas protegidos|BERENJENA|0.45
2019|3|3||Hortícolas protegidos|BERENJENA|0.13
2019|3|3||Hortícolas protegidos|BERENJENA|0.24
2019|3|3||Hortícolas protegidos|BERENJENA|0.08
2019|3|3||Hortícolas protegidos|BERENJENA|0.24
2019|3|3||Hortícolas protegidos|BERENJENA|0.65
2019|3|3||Hortícolas protegidos|BERENJENA|0.3
2019|3|3||Hortícolas protegidos|BERENJENA|0.67
2019|3|3||Hortícolas protegidos|BERENJENA|0.11
2019|3|3||Hortícolas protegidos ecológicos|BERENJENA (ECO)|0.53
2019|3|3||Hortícolas protegidos ecológicos|BERENJENA (ECO)|0.59
2019|3|3||Hortícolas protegidos ecológicos|BERENJENA (ECO)|0.58
2019|3|3||Hortícolas protegidos ecológicos|BERENJENA (ECO)|0.54
2019|3|3||Hortícolas protegidos|CALABACIN|0.29
2019|3|3||Hortícolas protegidos|CALABACIN|0.58
2019|3|3||Hortícolas protegidos|CALABACIN|0.57
2019|3|3||Hortícolas protegidos|CALABACIN|0.29
2019|3|3||Hortícolas protegidos|CALABACIN|0.13
2019|3|3||Hortícolas protegidos|CALABACIN|0.6
2019|3|3||Hortícolas protegidos|CALABACIN|0.52
2019|3|3||Hortícolas protegidos|CALABACIN|0.63
2019|3|3||Hortícolas protegidos|CALABACIN|0.85
2019|3|3||Hortícolas protegidos|CALABACIN|0.75
2019|3|3||Hortícolas protegidos|CALABACIN|0.85
2019|3|3||Hortícolas protegidos|CALABACIN|0.28
2019|3|3||Hortícolas protegidos|CALABACIN|0.64
2019|3|3||Hortícolas protegidos|CALABACIN|0.13
2019|3|3||Hortícolas protegidos|CALABACIN|0.29
2019|3|3||Hortícolas protegidos|CALABACIN|0.36
2019|3|3||Hortícolas protegidos|CALABACIN|0.16
2019|3|3||Hortícolas protegidos|CALABACIN|0.34
2019|3|3||Hortícolas protegidos|CALABACIN|0.84
2019|3|3||Hortícolas protegidos|CALABACIN|0.63
2019|3|3||Hortícolas protegidos|CALABACIN|0.54
2019|3|3||Hortícolas protegidos|CALABACIN|0.32
2019|3|3||Hortícolas protegidos|CALABACIN|0.14
2019|3|3||Hortícolas protegidos|CALABACIN|0.31
2019|3|3||Hortícolas protegidos|CALABACIN|0.85
2019|3|3||Hortícolas protegidos|CALABACIN|0.75
2019|3|3||Hortícolas protegidos|CALABACIN|0.77
2019|3|3||Hortícolas protegidos|CALABACIN|0.67
2019|3|3||Hortícolas protegidos ecológicos|CALABACIN (ECO)|0.51
2019|3|3||Hortícolas protegidos ecológicos|CALABACIN (ECO)|0.49
2019|3|3||Hortícolas protegidos ecológicos|CALABACIN (ECO)|0.47
2019|3|3||Hortícolas protegidos ecológicos|CALABACIN (ECO)|0.49
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.5
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.52
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.64
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.49
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.62
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.62
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.5
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.45
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.4
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.48
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.52
2019|3|3||Hortícolas al aire libre|CEBOLLA|0.64
2019|3|3||Frutales no cítricos|CHIRIMOYA|2.35
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.59
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.14
2019|3|3||Frutales no cítricos|CHIRIMOYA|0.43
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.3
2019|3|3||Frutales no cítricos|CHIRIMOYA|2.26
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.75
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.21
2019|3|3||Frutales no cítricos|CHIRIMOYA|0.5
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.15
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.15
2019|3|3||Frutales no cítricos|CHIRIMOYA|0.47
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.05
2019|3|3||Frutales no cítricos|CHIRIMOYA|2.35
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.47
2019|3|3||Frutales no cítricos|CHIRIMOYA|2.31
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.67
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.23
2019|3|3||Frutales no cítricos|CHIRIMOYA|0.41
2019|3|3||Frutales no cítricos|CHIRIMOYA|1.35
2019|3|3||Hortícolas al aire libre|ESPARRAGO|2.45
2019|3|3||Hortícolas al aire libre|ESPARRAGO|2.45
2019|3|3||Hortícolas al aire libre|ESPARRAGO|6.39
2019|3|3||Hortícolas al aire libre|ESPARRAGO|6.32
2019|3|3||Hortícolas al aire libre|ESPARRAGO|3.09
2019|3|3||Hortícolas al aire libre|ESPARRAGO|6.41
2019|3|3||Hortícolas al aire libre|ESPARRAGO|2.74
2019|3|3||Hortícolas al aire libre|ESPARRAGO|6.38
2019|3|3||Frutos rojos|FRAMBUESA|6.2
2019|3|3||Frutos rojos|FRAMBUESA|5.77
2019|3|3||Frutos rojos|FRAMBUESA|6.18
2019|3|3||Frutos rojos|FRAMBUESA|5.93
2019|3|3||Frutos rojos|FRESÓN|1.52
2019|3|3||Frutos rojos|FRESÓN|1.41
2019|3|3||Frutos rojos|FRESÓN|0.79
2019|3|3||Frutos rojos|FRESÓN|1.92
2019|3|3||Frutos rojos|FRESÓN|1.48
2019|3|3||Frutos rojos|FRESÓN|2.12
2019|3|3||Frutos rojos|FRESÓN|1.77
2019|3|3||Frutos rojos|FRESÓN|1.01
2019|3|3||Frutos rojos|FRESÓN|1.64
2019|3|3||Frutos rojos|FRESÓN|1.3
2019|3|3||Frutos rojos|FRESÓN|0.67
2019|3|3||Frutos rojos|FRESÓN|1.24
2019|3|3||Hortícolas protegidos|JUDIA VERDE|4.15
2019|3|3||Hortícolas protegidos|JUDIA VERDE|1.15
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.72
2019|3|3||Hortícolas protegidos|JUDIA VERDE|2.78
2019|3|3||Hortícolas protegidos|JUDIA VERDE|1.01
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.08
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.67
2019|3|3||Hortícolas protegidos|JUDIA VERDE|1.41
2019|3|3||Hortícolas protegidos|JUDIA VERDE|2.3
2019|3|3||Hortícolas protegidos|JUDIA VERDE|0.81
2019|3|3||Hortícolas protegidos|JUDIA VERDE|2.7
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.12
2019|3|3||Hortícolas protegidos|JUDIA VERDE|1.03
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.53
2019|3|3||Hortícolas protegidos|JUDIA VERDE|2.54
2019|3|3||Hortícolas protegidos|JUDIA VERDE|0.6
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.74
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.3
2019|3|3||Hortícolas protegidos|JUDIA VERDE|1.09
2019|3|3||Hortícolas protegidos|JUDIA VERDE|2.98
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.13
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.3
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.05
2019|3|3||Hortícolas protegidos|JUDIA VERDE|0.59
2019|3|3||Hortícolas protegidos|JUDIA VERDE|2.05
2019|3|3||Hortícolas protegidos|JUDIA VERDE|0.73
2019|3|3||Hortícolas protegidos|JUDIA VERDE|2.35
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.32
2019|3|3||Hortícolas protegidos|JUDIA VERDE|4.0
2019|3|3||Hortícolas protegidos|JUDIA VERDE|0.5
2019|3|3||Hortícolas protegidos|JUDIA VERDE|2.48
2019|3|3||Hortícolas protegidos|JUDIA VERDE|0.87
2019|3|3||Hortícolas protegidos|JUDIA VERDE|2.91
2019|3|3||Hortícolas protegidos|JUDIA VERDE|2.89
2019|3|3||Hortícolas protegidos|JUDIA VERDE|1.08
2019|3|3||Hortícolas protegidos|JUDIA VERDE|3.26
2019|3|3||Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|1.96
2019|3|3||Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|1.74
2019|3|3||Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|2.4
2019|3|3||Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|3.07
2019|3|3||Hortícolas al aire libre|LECHUGA|0.8
2019|3|3||Hortícolas al aire libre|LECHUGA|0.77
2019|3|3||Hortícolas al aire libre|LECHUGA|0.78
2019|3|3||Hortícolas al aire libre|LECHUGA|1.07
2019|3|3||Citricos|LIMON|0.7
2019|3|3||Citricos|LIMON|0.66
2019|3|3||Citricos|LIMON|0.7
2019|3|3||Citricos|LIMON|0.68
2019|3|3||Citricos|MANDARINA|0.94
2019|3|3||Citricos|MANDARINA|0.94
2019|3|3||Citricos|MANDARINA|0.98
2019|3|3||Citricos|MANDARINA|0.98
2019|3|3||Frutales no cítricos|MANGO|2.17
2019|3|3||Frutales no cítricos|MANGO|2.05
2019|3|3||Frutales no cítricos|MANGO|2.19
2019|3|3||Frutales no cítricos|MANGO|2.27
2019|3|3||Hortícolas protegidos|MELON|1.26
2019|3|3||Hortícolas protegidos|MELON|1.19
2019|3|3||Hortícolas protegidos|MELON|1.32
2019|3|3||Hortícolas protegidos|MELON|1.37
2019|3|3||Citricos|NARANJA|0.63
2019|3|3||Citricos|NARANJA|0.68
2019|3|3||Citricos|NARANJA|0.68
2019|3|3||Citricos|NARANJA|0.6
2019|3|3||Hortícolas protegidos|PEPINO|1.44
2019|3|3||Hortícolas protegidos|PEPINO|0.86
2019|3|3||Hortícolas protegidos|PEPINO|1.61
2019|3|3||Hortícolas protegidos|PEPINO|1.0
2019|3|3||Hortícolas protegidos|PEPINO|0.53
2019|3|3||Hortícolas protegidos|PEPINO|1.14
2019|3|3||Hortícolas protegidos|PEPINO|0.35
2019|3|3||Hortícolas protegidos|PEPINO|0.1
2019|3|3||Hortícolas protegidos|PEPINO|0.35
2019|3|3||Hortícolas protegidos|PEPINO|0.91
2019|3|3||Hortícolas protegidos|PEPINO|0.17
2019|3|3||Hortícolas protegidos|PEPINO|1.01
2019|3|3||Hortícolas protegidos|PEPINO|1.18
2019|3|3||Hortícolas protegidos|PEPINO|0.58
2019|3|3||Hortícolas protegidos|PEPINO|1.45
2019|3|3||Hortícolas protegidos|PEPINO|0.38
2019|3|3||Hortícolas protegidos|PEPINO|0.06
